Número factura,Cliente,Código,Fecha,Vencimiento,Nombre,RFC,Calle,Colonia,Localidad,Estado,CP,País,Centro,Importe,Retención,Descuento,Base imponible,Importe IVA,Importe retención,Total,Cobrado,Forma de pago
00081,Clinica Dental Paleo,6153,15/02/2025,"",Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,140.0,0.0,0.0,140.0,0.0,-0.0,140.0,140.0,
00080,Superdental,1882,15/02/2025,21/02/2025,Superdental,-,Blvd. Agua Caliente 11988-Local 1,Agua Caliente,Tijuana,Baja California,22420,México,-,400.0,0.0,0.0,400.0,0.0,-0.0,400.0,400.0,
00079,Maxilo Dental,6152,15/02/2025,21/02/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00078,Maxilo Dental,6152,15/02/2025,21/02/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,660.0,0.0,0.0,660.0,52.8,-0.0,712.8,712.8,
00077,Clinica Dental Tijuana,2112,14/02/2025,21/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00076,Clinica Dental Tijuana,2112,14/02/2025,21/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00075,MEDICA,2565,14/02/2025,21/02/2025,MEDICA,-,P.º Ensenada 502,Playas de Tijuana Sección Jardines,Tijuana,Baja California,22500,México,-,105.0,0.0,0.0,105.0,0.0,-0.0,105.0,105.0,
00074,Real Dental Tijuana,2543,14/02/2025,21/02/2025,Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,75.0,0.0,0.0,75.0,0.0,-0.0,75.0,75.0,
00073,Maxilo Dental,6152,14/02/2025,21/02/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,75.0,0.0,0.0,75.0,0.0,-0.0,75.0,75.0,
00071,Real Dental Tijuana,2543,14/02/2025,"",Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,450.0,0.0,0.0,450.0,0.0,-0.0,450.0,450.0,
00070,Smile Design California,3390,12/02/2025,21/02/2025,Smile Design California,-,P.º de los Héroes 10289-Piso 8 Int 8002,Zona Urbana Rio Tijuana,Tijuana,Baja California,22416,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00069,Clinica Dental Tijuana,2112,10/02/2025,14/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,120.0,0.0,0.0,120.0,9.6,-0.0,129.6,129.6,
00068,Clinica Dental Tijuana,2112,10/02/2025,21/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00067,Clinica Dental Tijuana,2112,10/02/2025,21/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,255.0,0.0,0.0,255.0,20.4,-0.0,275.4,275.4,
00066,Clinica Dental Paleo,6153,08/02/2025,"",Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,
00065,Horizon Dental Group,3297,07/02/2025,14/02/2025,Horizon Dental Group,-,C. Carrillo Puerto 1536-interior 203,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00064,Horizon Dental Group,3297,07/02/2025,14/02/2025,Horizon Dental Group,-,C. Carrillo Puerto 1536-interior 203,Zona Centro,Tijuana,Baja California,22000,México,-,320.0,0.0,0.0,320.0,0.0,-0.0,320.0,320.0,
00063,Clinica Dental Tijuana,2112,07/02/2025,14/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00062,Clinica Dental Paleo,6153,07/02/2025,"",Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,
00061,Clinica Dental Paleo,6153,07/02/2025,"",Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,70.0,0.0,0.0,70.0,0.0,-0.0,70.0,70.0,
00060,Horizon Dental Group,3297,07/02/2025,14/02/2025,Horizon Dental Group,-,C. Carrillo Puerto 1536-interior 203,Zona Centro,Tijuana,Baja California,22000,México,-,40.0,0.0,0.0,40.0,0.0,-0.0,40.0,40.0,
00059,Dentofacial Group,4782,07/02/2025,14/02/2025,Dentofacial Group,-,Av. Mutualismo 931-A,Zona Centro,Tijuana,Baja California,22000,México,-,145.0,0.0,0.0,145.0,0.0,-0.0,145.0,145.0,
00058,Horizon Dental Group,3297,07/02/2025,14/02/2025,Horizon Dental Group,-,C. Carrillo Puerto 1536-interior 203,Zona Centro,Tijuana,Baja California,22000,México,-,160.0,0.0,0.0,160.0,0.0,-0.0,160.0,160.0,
00057,Clinica Dental Tijuana,2112,07/02/2025,14/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,Transferencia Bancaria
00056,Maxilo Dental,6152,07/02/2025,14/02/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,10.0,0.0,0.0,10.0,0.0,-0.0,10.0,10.0,
00055,MEDICA,2565,31/01/2025,07/02/2025,MEDICA,-,P.º Ensenada 502,Playas de Tijuana Sección Jardines,Tijuana,Baja California,22500,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00054,MEDICA,2565,31/01/2025,07/02/2025,MEDICA,-,P.º Ensenada 502,Playas de Tijuana Sección Jardines,Tijuana,Baja California,22500,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00053,MEDICA,2565,31/01/2025,07/02/2025,MEDICA,-,P.º Ensenada 502,Playas de Tijuana Sección Jardines,Tijuana,Baja California,22500,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00052,Maxilo Dental,6152,31/01/2025,07/02/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00051,Clinica Dental Paleo,6153,31/01/2025,"",Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,
00050,Clinica Dental Paleo,6153,31/01/2025,"",Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,
00049,Clinica Dental Paleo,6153,31/01/2025,14/02/2025,Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,160.0,0.0,0.0,160.0,0.0,-0.0,160.0,160.0,
00048,Clinica Dental Paleo,6153,30/01/2025,31/01/2025,Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,80.0,0.0,0.0,80.0,0.0,-0.0,80.0,80.0,
00047,Clinica Dental Paleo,6153,30/01/2025,08/02/2025,Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,80.0,0.0,0.0,80.0,0.0,-0.0,80.0,80.0,
00046,Clinica Dental Tijuana,2112,29/01/2025,08/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,340.0,0.0,0.0,340.0,27.2,-0.0,367.2,367.2,
00045,Superdental,1882,28/01/2025,08/02/2025,Superdental,-,Blvd. Agua Caliente 11988-Local 1,Agua Caliente,Tijuana,Baja California,22420,México,-,80.0,0.0,0.0,80.0,0.0,-0.0,80.0,80.0,
00044,Real Dental Tijuana,2543,28/01/2025,01/02/2025,Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,150.0,0.0,0.0,150.0,0.0,-0.0,150.0,150.0,
00043,Clinica Dental Tijuana,2112,28/01/2025,08/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,1275.0,0.0,0.0,1275.0,102.0,-0.0,1377.0,1377.0,
00042,Clinica Dental Tijuana,2112,27/01/2025,01/02/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00041,Clinica Dental Integral,4505,27/01/2025,01/02/2025,Clinica Dental Integral,-,Blvrd Gral Rodolfo Sánchez Taboada 1600-Int. 16,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,80.0,0.0,0.0,80.0,0.0,-0.0,80.0,80.0,
00040,Clinica Dental Paleo,6153,25/01/2025,25/01/2025,Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,
00030,Clinica Dental Tijuana,2112,25/01/2025,25/01/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00039,Clinica Dental Integral,4505,24/01/2025,01/02/2025,Clinica Dental Integral,-,Blvrd Gral Rodolfo Sánchez Taboada 1600-Int. 16,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,50.0,0.0,0.0,50.0,0.0,-0.0,50.0,50.0,
00038,MEDICA,2565,24/01/2025,01/02/2025,MEDICA,-,P.º Ensenada 502,Playas de Tijuana Sección Jardines,Tijuana,Baja California,22500,México,-,340.0,0.0,0.0,340.0,0.0,-0.0,340.0,340.0,
00037,Clinica Dental Paleo,6153,24/01/2025,"",Clinica Dental Paleo,-,Flores Magon 1225,Zona Centro,Tijuana,Baja California,22000,México,-,80.0,0.0,0.0,80.0,0.0,-0.0,80.0,80.0,
00036,Real Dental Tijuana,2543,23/01/2025,01/02/2025,Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,225.0,0.0,0.0,225.0,0.0,-0.0,225.0,225.0,
00035,Maxilo Dental,6152,23/01/2025,01/02/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,95.0,0.0,0.0,95.0,7.6,-0.0,102.6,102.6,
00034,Maxilo Dental,6152,23/01/2025,01/02/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,540.0,0.0,0.0,540.0,43.2,-0.0,583.2,583.2,
00033,Maxilo Dental,6152,23/01/2025,01/02/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,165.0,0.0,0.0,165.0,13.2,-0.0,178.2,178.2,
00032,Clinica Dental Integral,4505,22/01/2025,01/02/2025,Clinica Dental Integral,-,Blvrd Gral Rodolfo Sánchez Taboada 1600-Int. 16,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,240.0,0.0,0.0,240.0,0.0,-0.0,240.0,240.0,
00031,Maxilo Dental,6152,22/01/2025,25/01/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,1000.0,0.0,0.0,1000.0,80.0,-0.0,1080.0,1080.0,
00029,Horizon Dental Group,3297,22/01/2025,25/01/2025,Horizon Dental Group,-,C. Carrillo Puerto 1536-interior 203,Zona Centro,Tijuana,Baja California,22000,México,-,170.0,0.0,0.0,170.0,0.0,-0.0,170.0,170.0,
00028,Real Dental Tijuana,2543,22/01/2025,25/01/2025,Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,75.0,0.0,0.0,75.0,0.0,-0.0,75.0,75.0,
00027,Superdental,1882,22/01/2025,01/02/2025,Superdental,-,Blvd. Agua Caliente 11988-Local 1,Agua Caliente,Tijuana,Baja California,22420,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00026,Clinica Dental Integral,4505,22/01/2025,01/02/2025,Clinica Dental Integral,-,Blvrd Gral Rodolfo Sánchez Taboada 1600-Int. 16,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,490.0,0.0,0.0,490.0,0.0,-0.0,490.0,490.0,
00025,Clinica Dental Tijuana,2112,18/01/2025,25/01/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00024,Clinica Dental Integral,4505,16/01/2025,24/01/2025,Clinica Dental Integral,-,Blvrd Gral Rodolfo Sánchez Taboada 1600-Int. 16,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,80.0,0.0,0.0,80.0,0.0,-0.0,80.0,80.0,
00023,Clinica Dental Tijuana,2112,16/01/2025,25/01/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,255.0,0.0,0.0,255.0,20.4,-0.0,275.4,275.4,
00022,Clinica Dental Tijuana,2112,16/01/2025,25/01/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00021,Horizon Dental Group,3297,15/01/2025,14/01/2025,Horizon Dental Group,-,C. Carrillo Puerto 1536-interior 203,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00020,Superdental,1882,13/01/2025,"",Superdental,-,Blvd. Agua Caliente 11988-Local 1,Agua Caliente,Tijuana,Baja California,22420,México,-,75.0,0.0,0.0,75.0,0.0,-0.0,75.0,75.0,
00019,Clinica Dental Integral,4505,13/01/2025,25/01/2025,Clinica Dental Integral,-,Blvrd Gral Rodolfo Sánchez Taboada 1600-Int. 16,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,80.0,0.0,0.0,80.0,0.0,-0.0,80.0,80.0,
00018,Dr. Sergio Duarte,1979,13/01/2025,"",Dr. Sergio Duarte,-,Pastor Ramos 350,Empleados Federales,Tijuana,Baja California,22010,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00017,Superdental,1882,13/01/2025,"",Superdental,-,Blvd. Agua Caliente 11988-Local 1,Agua Caliente,Tijuana,Baja California,22420,México,-,75.0,0.0,0.0,75.0,0.0,-0.0,75.0,75.0,
00016,Dr. Sergio Duarte,1979,13/01/2025,"",Dr. Sergio Duarte,-,Pastor Ramos 350,Empleados Federales,Tijuana,Baja California,22010,México,-,40.0,0.0,0.0,40.0,0.0,-0.0,40.0,40.0,
00015,Dr. Sergio Duarte,1979,13/01/2025,"",Dr. Sergio Duarte,-,Pastor Ramos 350,Empleados Federales,Tijuana,Baja California,22010,México,-,40.0,0.0,0.0,40.0,0.0,-0.0,40.0,40.0,
00014,Dentofacial Group,4782,13/01/2025,"",Dentofacial Group,-,Av. Mutualismo 931-A,Zona Centro,Tijuana,Baja California,22000,México,-,50.0,0.0,0.0,50.0,0.0,-0.0,50.0,50.0,
00013,MEDICA,2565,11/01/2025,11/01/2025,MEDICA,-,P.º Ensenada 502,Playas de Tijuana Sección Jardines,Tijuana,Baja California,22500,México,-,85.0,0.0,0.0,85.0,0.0,-0.0,85.0,85.0,
00012,MEDICA,2565,11/01/2025,11/01/2025,MEDICA,-,P.º Ensenada 502,Playas de Tijuana Sección Jardines,Tijuana,Baja California,22500,México,-,90.0,0.0,0.0,90.0,0.0,-0.0,90.0,90.0,
00011,Real Dental Tijuana,2543,10/01/2025,"",Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,80.0,0.0,0.0,80.0,0.0,-0.0,80.0,80.0,
00010,Clinica Dental Tijuana,2112,10/01/2025,18/01/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,255.0,0.0,0.0,255.0,20.4,-0.0,275.4,275.4,
00009,Clinica Dental Tijuana,2112,10/01/2025,18/01/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,255.0,0.0,0.0,255.0,20.4,-0.0,275.4,275.4,
00008,Clinica Dental Tijuana,2112,10/01/2025,18/01/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,180.0,0.0,0.0,180.0,14.4,-0.0,194.4,194.4,
00007,Clinica Dental Tijuana,2112,10/01/2025,18/01/2025,Clinica Dental Tijuana,-,Calle Emiliano Zapata 8042,Zona Centro,Tijuana,Baja California,22000,México,-,85.0,0.0,0.0,85.0,6.8,-0.0,91.8,91.8,
00006,Real Dental Tijuana,2543,08/01/2025,"",Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,10.0,0.0,100.0,0.0,0.0,-0.0,0.0,0.0,
00005,Maxilo Dental,6152,08/01/2025,18/01/2025,Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,175.0,0.0,0.0,175.0,0.0,-0.0,175.0,175.0,
00004,Maxilo Dental,6152,08/01/2025,"",Maxilo Dental,-,Fray Servando Teresa de Mier 1351-206,Zona Urbana Rio Tijuana,Tijuana,Baja California,22010,México,-,420.0,0.0,0.0,420.0,33.6,-0.0,453.6,453.6,
00003,Real Dental Tijuana,2543,04/01/2025,"",Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,75.0,0.0,20.0,60.0,0.0,-0.0,60.0,60.0,
00002,Real Dental Tijuana,2543,04/01/2025,"",Real Dental Tijuana,-,Ignacio Manuel Altamirano 4567,Soler,Tijuana,Baja California,22530,México,-,75.0,0.0,0.0,75.0,0.0,-0.0,75.0,75.0,
00001,Horizon Dental Group,3297,04/01/2025,11/01/2025,Horizon Dental Group,-,C. Carrillo Puerto 1536-interior 203,Zona Centro,Tijuana,Baja California,22000,México,-,255.0,0.0,0.0,255.0,0.0,-0.0,255.0,255.0,
